State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,Method Code,Method Name,CBSA Name,Date of Last Change
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-08-30,ppb,None,19,79.0,8.415789,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-08-31,ppb,None,24,100.0,8.85,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-01,ppb,None,24,100.0,11.745833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-02,ppb,None,19,79.0,9.768421,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-03,ppb,None,24,100.0,4.479167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-04,ppb,None,24,100.0,4.8875,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-05,ppb,None,24,100.0,5.920833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-06,ppb,None,19,79.0,6.852632,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-07,ppb,None,23,96.0,5.791304,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-08,ppb,None,24,100.0,5.3125,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-09,ppb,None,24,100.0,6.05,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-10,ppb,None,24,100.0,5.391667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-11,ppb,None,24,100.0,5.029167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-12,ppb,None,20,83.0,5.4,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-13,ppb,None,23,96.0,8.943478,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-14,ppb,None,23,96.0,8.169565,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-15,ppb,None,23,96.0,15.095652,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-16,ppb,None,23,96.0,14.656522,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-17,ppb,None,24,100.0,12.279167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-18,ppb,None,24,100.0,10.825,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-19,ppb,None,22,92.0,11.0,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-20,ppb,None,16,67.0,10.55,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-21,ppb,None,22,92.0,11.859091,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-22,ppb,None,24,100.0,7.758333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-23,ppb,None,24,100.0,10.875,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-24,ppb,None,24,100.0,12.070833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-25,ppb,None,24,100.0,8.475,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-26,ppb,None,22,92.0,6.35,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-27,ppb,None,24,100.0,11.545833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-28,ppb,None,18,75.0,8.572222,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-29,ppb,None,24,100.0,6.65,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-09-30,ppb,None,24,100.0,7.266667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-01,ppb,None,24,100.0,8.9,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-02,ppb,None,24,100.0,7.575,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-03,ppb,None,24,100.0,6.2375,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-04,ppb,None,24,100.0,9.691667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-05,ppb,None,21,88.0,11.685714,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-06,ppb,None,24,100.0,10.6375,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-07,ppb,None,24,100.0,9.308333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-08,ppb,None,24,100.0,4.525,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-09,ppb,None,24,100.0,8.841667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-10,ppb,None,24,100.0,12.204167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-11,ppb,None,24,100.0,13.554167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-12,ppb,None,24,100.0,8.691667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-13,ppb,None,24,100.0,8.6125,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-14,ppb,None,24,100.0,10.195833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-15,ppb,None,24,100.0,13.741667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-16,ppb,None,24,100.0,11.35,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-17,ppb,None,24,100.0,5.908333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-18,ppb,None,24,100.0,3.975,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-19,ppb,None,22,92.0,7.977273,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-20,ppb,None,24,100.0,7.154167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-21,ppb,None,24,100.0,7.970833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-22,ppb,None,24,100.0,14.470833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-23,ppb,None,24,100.0,16.55,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-24,ppb,None,24,100.0,11.208333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-25,ppb,None,24,100.0,6.395833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-26,ppb,None,24,100.0,4.091667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-27,ppb,None,24,100.0,8.845833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-28,ppb,None,24,100.0,8.566667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-29,ppb,None,24,100.0,6.208333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-30,ppb,None,24,100.0,3.654167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-10-31,ppb,None,24,100.0,8.266667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-01,ppb,None,24,100.0,6.425,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-02,ppb,None,21,88.0,11.366667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-03,ppb,None,24,100.0,15.320833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-04,ppb,None,24,100.0,7.675,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-05,ppb,None,24,100.0,4.970833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-06,ppb,None,24,100.0,8.758333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-07,ppb,None,24,100.0,10.620833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-08,ppb,None,24,100.0,9.066667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-09,ppb,None,24,100.0,9.991667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-10,ppb,None,24,100.0,5.045833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-11,ppb,None,24,100.0,6.970833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-12,ppb,None,24,100.0,4.425,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-13,ppb,None,24,100.0,2.891667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-14,ppb,None,24,100.0,7.825,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-15,ppb,None,24,100.0,4.979167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-16,ppb,None,21,88.0,6.457143,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-17,ppb,None,24,100.0,10.558333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-18,ppb,None,23,96.0,11.469565,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-19,ppb,None,24,100.0,7.758333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-20,ppb,None,24,100.0,9.020833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-21,ppb,None,24,100.0,12.225,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-22,ppb,None,24,100.0,15.783333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-23,ppb,None,24,100.0,13.016667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-24,ppb,None,24,100.0,11.429167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-25,ppb,None,24,100.0,5.766667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-26,ppb,None,24,100.0,5.766667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-27,ppb,None,24,100.0,5.020833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-28,ppb,None,24,100.0,8.8625,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-29,ppb,None,24,100.0,7.475,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-11-30,ppb,None,21,88.0,6.342857,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-01,ppb,None,24,100.0,10.7375,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-02,ppb,None,24,100.0,8.2,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-03,ppb,None,24,100.0,4.758333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-04,ppb,None,24,100.0,5.033333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-05,ppb,None,24,100.0,8.4625,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-06,ppb,None,24,100.0,7.170833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-07,ppb,None,24,100.0,7.879167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-08,ppb,None,24,100.0,6.7875,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-09,ppb,None,24,100.0,6.3,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-10,ppb,None,24,100.0,5.291667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-11,ppb,None,24,100.0,5.508333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-12,ppb,None,24,100.0,5.591667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-13,ppb,None,24,100.0,5.516667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
